1,Absolutely the best SUV and has lived up to all of our greatest expectations over last 2 years Definitely recommend it I was 9 months pregnant during the test drives  it had the only comfortable seats many A compliments to GM Love the growlpurr of the engine great looks sporty handling   and acceleration Only 1 gripe  hate the lawyers version of the DVDNAVAUDIO Its ridiculous that you have to come to a complete stop to use many features scroll XM stations calls destination etc when there is a passenger to do it without causing distraction for the driver Could utilize the front onoff airbag switch to unfreeze the features while in motion Hate that on the highway
0,Have owned the car for 6 days and love it Went with FWD and CVT due to price  wanted a convertible and this is a 3rd car that will not do heavy duty driving or commuting For general driving the FWD is more than fine Engine is great with 20T  peppy and efficient at same time Brotherinlaw owns 05 18T Sedan  drove my 20T   and says its much stronger from a standstill Upgraded stereo with BoseSirius is fabulous Interior fitfeel is intuitive with lots of little features that make it a pleasure to drive Top up down process is painless and takes less that 30 seconds Overall no regrets and the price was right compared to a used 2006 BMW convertible
1,Traded my04Denali for this and have been disappointedTook major downgrade in bells and whistles which is just wrong for the price Wifes 02 Trailblazer has more Seats are hard small and uncomfortable Traded because Denali seats had no support and Escalade is like sitting on a box GMs new improved rain sensing wipers are terribleWatch the car in front  you will hit it before it wipes Wind noise is pathetic I know it is a big box but come on My friends Expedition is soooo much quieter The third row seats weigh a ton Majir pain to take in and out When out the big plastic strips that seats ride on are in the way GM saved a few bucks with no light in glovebox or under hood
0,I just turnedin my 2004 A4 18T UltraSport 5speed manual and am very excited I decided to go for CVT this time and with a few less options This car does not disappoint it looks great drives great etc
1,I have tried to support the American car manufacturer but I cant anymore I have had everything from havng to replace the console because it was rattling so much too the cheap plastic Door handles that cut my wifes hand The molding around the windows is falling apart Then the recalls the last one because the unit that heated the windshield wiper fluid had heated up while not in use and apparently had started fires These are just the proverbial tip of the iceberg many other things have gone wrong but I am getting depressed even more by continuing on Needless to say I love General Motors but until they improve quality I will no longer be a loyal buyer
0,I have had this car two months and I love driving it This car is really nimble and comfortable The gas mileage is pretty good for a car that performs this well There is a slight lag at take off but then it really picks up Also the car beeps way too much For the money this is a great car
1,When we saw the new 07 escalade we just had to have it The vehicle turns many heads it looks good but the workmanship can be better The horrible wind noise and when we take it in for service they dont hear it The third row seats are very hard to fold up and take out dont know if we would purchase a escalade again maybe we just got a rotten Apple from the orchard
0,A long time Benz owner  drove the Audi on a whim and fell in love I had forgotten how much fun driving could be  this thing rides like its on rails Bought it as a 2nd car to keep miles off my ML350 and have to force myself to drive the SUV now
1,This is my second Escalade and I was really excited about it I bought a fully loaded awd black black The problem is the transmission feels as though its going to fall out of the carthe wors shifting ever I manually shifted to see what gear 4 and 5th are the worst Also the 55 lbs seatsI mean come onmy 125lb wife has no chance at getting them inout This car really is disappointing and they will feel it
0,With the new 32 A4 Audi has designed in my opinion the BMWkiller This car outdoes the 3series in three important categories of performance appearance and overall value with handling being a tie Im so glad I kicked in the extra few thousand to get the 6cyl over the buzzy little turbo 4 cyl It was well worth it as the six gives you an extra 55 naturallyaspirated HP which is noticeable on hilly roads as well as in passing situations I think this is the beginning of a beautiful friendship
1,I had the misfortune of choosing probably the worst Escalade in the lot When I see all these 10 ratings in performance form other customers I just feel like crying Just bought a 2007 Escalade I always wanted to have a Cadillac I had a Navigator before which I loved  but the new ones are so ugly The Escalade is so impresive and beautiful But is probably the worst ride I ever hadstarting with the loud wind noise busy and rough shifting and having to step on it to get some kind of speed I regret this buy big time Dealer cannot reproduce the problem I wany my Chrysler Pacifica back
0,Just got an A4 20T 6MT as my 2nd car due to its attractive lease deal I wasnt an Audi fan   and never like quattro or FWD cars My previous driving expriences on 1st Gen S4 was soso only I was always thought of getting a BMW 3 series as my daily After I owned this A4 for a few weeks I fell in love with the new 07 A4 Its suspension is so composed even with the base 16 wheeltire setup the suspension setting is firm yet comfortable Handling is neutral to very minimal understeer Overall experience is very good on par with the last 3 series I drove The 6MT shifts better than any BMW period Now with  dollar100 lower on monthly payment I totally forget about the BMW and Im loving it
1,I have had the LX470 Hummer h2 sut test drove the Lincoln Navigator The Lincoln was my second choice as I pull a boat and the LX470 is sorry to tow 6000 lbs I went into the Caddy pessimistic because of the plastic wood and the uncomfortable seats and a stiffer than expected suspension My Hummer was smoother The Navigator dash design is horrible and the rear entertainment system looks like an aftermarket install The Escalade will grow on you It is the best SUV on the market There isnt a better user friendly Nav entertainment system If you do not choose this option you are missing out I went in with a 2 year lease waiting for the new LX I am staying with Caddy
0,This is my first Audi and so far Im very pleased The overall muscular look of the exterior and refined interior was what attracted me The turbo engine has plenty of power especially in s mode Interior controls are well laid out and the dual climate control works exceptionally well  very cold AC The ride is rather quiet and wind noise is relatively unnoticeable Fuel economy is a bit less than advertised I do mostly highway driving at 6070 mph and I have been getting 30 mpg versus 32 mpg advertised Overall Im very pleased with the value and quality of this car
1,I love the interior and exterior The transmission is jumpybangs at trafficlower speeds stopgo  10mph and less Ive averaged about 115 mpg and have about 5500 miles on the vehicle so far The wind noise on the drivers side is very pronounced I dont buy the excuse that its the mirrors as its not 12 as loud on the passengers side Overall I wish I had stuck with a new Denali XL or gone with the Benz GL
0,This is my first Audi I always had an impression of Audi being a softer BMW and all in all I think I was correct After having owned many performance cars I was looking for something more comfortable for my long drives so I decided to check out Audi This is definitely a comfortable car You get a fair amount of luxury good performance great gas mileage and a beautiful car inside and out for the money all without the unwanted image the BMW provides which frankly I got tired of If you want a more performance oriented car the 3series is cream of the crop however if you want a more compliant German made car the A4 is a great car for less money
1,I bought this vehicle in April 06 I loved the new style The remote start and remote lift gate are great Navigation and XM radio also great I also love the climatecontrolled front seats heated steering wheel and heated rear seats GM still cant figure out flat folding 3rd seats though And no auto up windows Come on Also I hate that it has no telescoping steering wheel My driver door had rattle since day one I have been to dealer five times and they cant stop it Now I have a vibration in the front dash too And the brakes squeak terribly in cool damp weather The dealer looked at them twice and says nothing can be done This is my fourth GM vehicle but first with squeaky brakes  and its a Caddy Overall I like the vehicle but am not sure that Id get another one
0,This is my first sedan I never thought Id get one but I truly like my Audi Going from a V6 engine has been my only real adjustment The lag still bothers me a bit but once you pick up speed wow The car really moves I had considered a BMW but Audi had a better deal and I am very pleased with my car Its a classy car
1,I have had this vehicle for about six months and I have to say that it is the best vehicle that I have ever owned My last vehicle was an Expedition and the motor driving interior exterior of the Escalade are many times better Great job in making me look so good while driving my vehicle Just one thing bothers me actually two One is the fact that a vehicle like mine does not have a fuel button I have to go outside and the engine key is so not Cadillac while other lesser vehicles have push button start ups and all sort of nice keys Cadillacs is disappointing Besides that this is the best large SUV on the freeway
0,This is my 8th leased Audi Love the brand The 32 Cab is a great car to drive Ive had Porsche and BMW convertibles and nothing can compare to the amazing roof this Audi has Its canvas but virtually silent even when driving at 80 mph I dont know how the engineers did it but wind noise is kept at a minimum Handling is much better than the old cabs It seems stiffer and the turnin is quicker Brakes are awesome and inspire confidence Got it in Alpaka Beige cream interior and tan room Its a very nice looking car even with the new Audi gapmouth grille You get used to that fairly quickly I highly recommend the 32
1,I have had problems with chopping the outside edge of the front tires The tailgate on the EXT just falls open The edge at the back of the tailgate is higher than the gate itself a design flaw
0,Being a previous owner of a Passat I was not particularly excited about taking delivery of this car I was a BMW zealot and still have a late model bimmer parked next to the Audi but got excited very excited about driving this car The Quattro is a godsend  much better than Xdrive The fit and finish is superb The creature comforts well matched This car is a winner Its dichotomous nature is aptly suited to both the executive who thinks he could drive in a rally and to the retiree who likes a sport tuned suspension with the confidence of knowing they have allwheel ability One will not be disappointed with this car Enjoy and cheers
1,I like the car a lot except that the wind and road noise are really bad A friend I took on a long road trip said his two year old Tahoe is much quieter Sad but I have to agree with him The dealer adjusted the doors once but it didnt help Is there a fix out there
0,What other vehicle in this class offers luxury performance safety cachet fuel economy and quality at the price of an A4 BMW arguably makes a superior car but the value is not there and how will you know which one is yours in the parking lot MB lacks quality The Japanese makes dont offer the driving experience of the Germans and the Americans are sans cachet To me the A4 fills a neat niche left by the others with an incredible drivetrain legendary ergonomics earth and walletsaving fuel economy IIHS safety cred and lease deals galore its a nobrainer Drive everything else first
1,The 2007 Cadillac Escalade is one teriffic vehicle I puchased all the available options with no regret Finally a car company not afraid to put in a remote engine starter as standard fair Dont even get me started on the awsome cooled seats I found about 15 little features that arent even documented did you know the heatair fan automatically slows quiets when you make a phone call so the noise doesnt interfere with the call How about just touching the turn indicator for half a second and the turn indicator continues to flash 4 additional times Cool stuff The ride in this vehicle is truly the best This truck is worth the expense I love the new look and interior
0,Second A4 Ive owned and it keeps getting better and better Love the design the engine the interior Still notice the turbo lag but not as pronounced as my 05 A4 18L The car will get up and move when asked and is very responsive and I love to hear the growl of the engine Until audi does something really bad to these cars Ill always buy another audi Will always recommend audi before other luxury cars also
1,I traded in my 2003 Escalade for the new 07 model When I first saw them I wasnt sold but after a closer look and examining the interior I was sold This truck is greatits scary how much Cadillac stepped up their game to compete with Lexus and Infiniti The previous models had kiddie interior layouts but this layout meets the money that you pay for the truck I am very pleased and have no regrets about spending the extra money
0,I have had my A4 for a month and it handles any curve in any condition The allwheel drive is great I upgraded to the sport suspension and it really makes the ride more firm so make sure that you really want that as the regular suspension is already pretty good and sometimes I think I would not mind a little softer ride although it does allow you to take a corner at 75 and makes it feel like 25 The inside is way better then the BMW or Acura Great car overall with a great style all its own If you go to the snow this car is great I have already taken it to tahoe and while others were putting on chains I just kept on driving
1,Cadillac has done a nice job of restyling the Escalade but unfortunately they have a way to go to beat their Japanese competitors The outside is beuatiful and the inside looks good but looks can be deceiving There is almost no storage room in the back the rear windows only open part way the sideboard windows not at all The upgraded stereo is marginal and little things like the cuip holders are still cheap and not what you would expect on a vehicle at this cost Gas mileage to date is terrible around 11 12 miles per gallon in mixed cityhiway traffic There are a number of rattles in the vehicle as well All things considered I would have expected more from a vehicle at this price
0,I have now owned my 6th Audi 4th A4 and I will say for sure Audi has come back to be the overall segment leader in the compact luxury car segment for the total package I have already put over 5K miles on the car without a hitch just got the first scheduled service for free Even being front drive this car handles extremely well and the performance is much greater than expected for a 4 cylinder thanks to direct injection The base stereo system rocks as well as the Bose stereo from previous A4s Heated seats arent really necessary in Arizona but have come in handy on a few cool nights Overall fit and finish is unmatched by any other cars in class
1,This truck is the best I think as far as SUVs go it stands alone Its in a class by itself The only way to know how good this truck is is to own one I have had many other SUVs and the 07 Escalade just takes you on another journy If you dont own one you are missing out
0,I bought this car for my daughter who previously had a Volvo S40 and a Volvo S60 Both are very good safe cars but lack any sense of excitement I drive a Porsche and when it was in for service I was given an A4 as a loaner and loved it Tight as a drum wellbalanced great handling outstanding gas mileage and really fun to drive I grab it whenever I can Excellent build quality great exterior design and an interior way beyond anything in its price class Buy it
1,Enjoyed the dealer experience But when you have a pile of crap like the ESV to sell they wont be in business long Had in shop more than we have driven her The rear windshield washer wiper now wont work Horrible gas mileage and the auto transmission shifts into higher gear too guickly If you have to buy this sized SUV get a used Sub or Yuk Wouldnt own another trust me
0,After a bad experience with my 2006 BMW and the run flat tires my third BMW I researched many cars to see what would be the BMWs replacement When I drove the Audi A4 32 quattro I knew I would never go back to BMW The car handles better better ride quiet large trunk great storage and many useful features Its an all around awesome car and Im looking forward to many years of driving enjoyment
1,I bought this for my wife we have 52000 miles on it now and we have really enjoyed it We had very little trouble wit this truck I would buy another one in a heart beat
0,I love driving this car It has a great feel and handles very well on back country roads
1,I will start by saying I love the look of this SUV It looks sharp coming down the road Beautiful design But we have had nothing but trouble with this vehicle It has been in the shop more than I can count I usually wait until 34 things are wrong before I put it in the shop now The wind noise is unbelievable It is extremely loud on the highway on a windy day If you are wanting a quiet vehicle this is not it We have never paid this much for a vehicle and have been nothing but disappointed Seems like the designers could have worked out all of the wind noise before they produced the car We are trading it in very soon and hoping for a quieter vehicle with less trouble
0,I found my stylish sporty and comfortable A4 is a lot of car for the money
1,We bought the 2007 Escalade ESV as a step up from our Durango We absolutely loved it Starting the next day after signing the problems started Keyless remote start wouldnt work then the heated seats quit not once but 3 different times the airconditioner wasnt working the module for the tire pressure quit working the heat in the back quit working and more We have now owned this thing for 3 months and its been in the shop over 30 of those days on 9 different occassions I would never ever buy another one 70K wastedsigh
0,I have had this car for 4 months and every day I seem to find a new reason to like it better than the day before It is a beautifully refined vehicle and the interior along with the convertible top is a marvel The engine is smooth although maybe a little noisy and the 6speed auto transmission is very refined I wish the gas mileage were a little better but that is the compromise to have Quattro I guess I have pretty much every available option and I think this is the reason the car is such a marvel nothing to do but drive and enjoy
1,I have had my 2007 ESV for almost a year and after spending almost  dollar70000 on it I am extremely disapponted For a company that brags about the quietest ride ever it is loudest vechicle I have ever been in The wind noise is so bad that I am thinking of trading it in already I have had it into the dealer 5 times with to no avail It sounds like the windows are rolled down and the wind is blowing 90 mph I wouldnt recommend that anyone buy this ESV until some MAJOR changes happen
0,Start with the engine  20 liter mated to the 6 spd and the Quattro drive astonishing torque and smoothness for the size Turbo lag is virtually eliminated with DFI Low end grunt is not awesome but its not to be expected The exterior is a matter of taste  I love the design Interior is very quiet comfortable well appointed
1,This SUV is way beyond what I had expected It has dramatically changed from the previous model Everything is better more dramatic in design No one can mistake this SUV for any other
0,Truly a thinking mans BMW Sure it has FF format and it doesnt quite drive like FR BMW but it has a confident handling and ride quality that many drivers wouldnt really mind at all And how about the price point It is several thousands dollars less than BMW but I think it has much more tasteful interior that will age gracefully Wonderful car to drive and look at
1,OK well I am an avid Escalade cheerleader I have owned one for seven years and decided to buy the 2007 model Hmmmm well the interior looks so huge because they took out the soft plush seats and replaced them with crappy flat uncomfortable seats It drives like a bus parking it in a tight parking spot at the grocery store is scary to say the least The bells and whistles are great 22s navigation XM radio two DVDs but come on if the base package isnt right who cares about the bells and whistles Come on the 2007 Escalade is not a true Cadillac Save you money buy a 2003  2006 model of Escalade I PROMISE you wont be disappointed
0,I really have a hard time describing to nonAudi Quattro drivers the experience of Audi Quattro In the wet snow and ice this all wheel drive saves you in so many situations and this system does this in a manner in which the driver has no clue  it just works This is not four wheel drive as I have often heard the neophyte describe controlled power to four wheels On dry pavement this is total smart control  Quattro is an all wheel computer controlled drive perfected over 25 years and banned on many race circuits because of its dominant superiority With seamless traction like a Cheetah coupled with an engine that is FSI turbocharged and intercooled race bred in an everyday spo
1,The escalade ESV is a great family SUV One problem is that there arent that many interior options Also the seats get dirty very easily It takes regular unleaded fuel so there are no worries about the high cost of Premium My truck gets 12 mpg city and 17 mpg highway
0,First type of entry level luxury car Fun to drive responsive and comfortable Would buy again if they continued with this type of quality in the car Good pricing options and the packages they offer are excellent They have me hooked for sure not to mention it has a decent room for passengers in the back
1,After 20  years of Silverados I decided to upgrade to an EXT since Ive retired and dont really need a working truck any more Im completely satisfied with the looks performance comfort and handling I pull a travel trailer occasionally and need the power so mileage wasnt really a concern At this point I dont see my going to any other type if and when I purchase another one
0,First Audi and after 1500 miles Im sold Couldnt be happier with the drive and feel of the A4 Handles amazing great gas mileage and an appealing look  both interior and exterior Test drove the 325xi and not much difference  actually the interior styling and price are superior with the A4 The interior controls take a little getting used to climate controls audio lights and sunroof control
1,this truck is lots of fun it gets up to speed like most cars so it doesnt feel like you are actually driveing a full size truck and the remote start and ac seats make summer time enjoyfull for a black on black truck
0,The car drives great It has tight handling and responsive control its easy to operate and the controls are great Its a beautiful car
1,This is my second EXT and I think this truck looks and rides great I kinda liked the body armor that the 05 had but Ill get used to it As far as mileage you dont buy a truck like this for economy Still Cadillac needs to stop cutting corners and go all out we will buy it even if it cost more
0,This thing is soo fun Ive had an MB C230 before and it cant even compare to my 07 A4 20t Its really fast with the sport mode trans and so easy to drive while maintaining complete control Awesome brakes too Sweet sound system and cool lighting while driving at night
1,I traded in my 04 EXT for this 07 The 07 has much better fit and finish and the new engine is very powerful I am not crazy about the 6 speed trans because it is always shifting and I am experiencing a severe vibration when in overdive The dealer I bought this from has a top notch service department and they think this might have something to do with the trans or the differential either way it only has 1000 miles on it and there shouldnt be anything wrong
0,Just got the car so this is my initial reaction review After I drive it a year or so Ill put in another review But right now I LOVE this car The handling is great the steering wheel adaptive steering is a godsend the color deep blue pearl is beautiful the acceleration is strong and the engine roar is sexy too bad Im still breaking it in so nothing over 5000 rpm yet and the safety and interior features are very well designed I personally liked how the manual drove on this car than the 2006 325xi and the Quattro system is much better I think this car is a keeper
1,The 2007 Escalade EXT is my 3rd Cadillac truck I miss the sun visors from prior models My 2003 had two visors with a pull out for the 3rd visor Now there is only one and you are forced to set in a different position to keep the Florida sun out of your eyes The tailgate is a total design flop The painted surface sticks up higher than the black deck If you use it as a TRUCK you will soon see all the paint gone on the edge of the tail gate Probably like all vehicles the price went up and the quality went down hill
0,I have only logged 400 miles but I am sold on the A4 The car is a pleasure to drive and much sportier than expected I shopped the 3 series as well and dollar for dollar the A4 just felt like the better package It is hard to explain but just feels good to drive this car It has multiple personalities based on the way you shift the automatic but all are enjoyable I like to use the manual mode to get to speed quickly and then shift to D The car really rewards you when you hit the back roads it feels stuck to the road but rides very comfortably As far as the interior goes it is nearly perfect from an ergonomic stand point and I love the bluetooth with my Blackberry 8700
1,Good looks and convienient very useful cargo space or 3rd seat kids love it too small for adults but this is a crossover anyway not a minivan front looks outdated it should have been more like 07 cts just a minor facelift could have been a tremendous benefit Full of anoying electrical glitches sunroof backs up when rear windoes are closing cant be fixed seat belt jammed and replaced twice Dont buy this car wo a warranty Very good handling and performance for its size but slow compare to 2010 RSX Electric rear seats are a slow it should have been manual like acura MDX Need better care to built and fix minor problems Poor mileage I would buy another one if improved
0,Does everything well I enjoy driving this car Gets great gas mileage no turbo lag amazing handling
1,Steering wheel can not be adjusted towards driver If you like to have steering wheel close to you and you are tall knees will push against the dashboard and keys Seating is rather sports car than SUV legs will be very high TERRIBLE leg room for the front passenger  check the narrowing on the left Navigation system is lousy touch screen is very nonresponsive route pink is colored almost the same as the other roads red very frustrating  trying to find something on map manually with assisting windows popping up wo need and making the search area narrow 3rd row seating only suits small kids 2nd row mid seat tall passenger bumps head against switches Resale value  disaster
0,Awesome car that handles like its on rails The new 20T transmission mated with the manual is a joy to drive and has all the power you need The cars interior is topnotch All in all a wonderful car for the price
1,I had not bought an American car since the late 1980s and was afraid to try it again But this car was such a looker drove so well and was priced so attractively that I couldnt turn it up I have been very happy with the car with the exception of the gas mileage I do a mix of about half cityhalf highway driving and I manage to average 1516 mpg On the freeway I get 2123 mpg depending on roadweather conditions I think the car could probably benefit from a slightly larger wheel size but as that would only decrease MPG I am happy enough with what it came with
0,I leased the Audi A4 20T CVT with premium package and I was amazed by the powerful engine fuel economy and interior quality It is fun to drive and a very good looking car
1,Weve owned Cadillacs over 30 years but this is first crossover vehicle It is exceptionally efficient on ice and snow Would I buy another SRX Probably not When I have passengers in the SRX there is no place for my purse except in cargo area which is very inconvenient Mileage per gallon is poor and the small gas tank requires frequent stops to buy gasoline Rear entry door is exceedingly slow opening and closing Aluminum trim on heat vents on dash reflect and glare badly in both outside rear view windows a serious problem Lacks interior dash control for rear entry door very inconvenient
0,I had an Audi A6 27 2000 which I loved and was very much the sports car The A6 32 2008 is not as sporty but is a great car to drive The sound system is the best Ive ever owned The gas mileage is unbelievable with in city averaging over 21 and highway over 30 The car is great car for trips and would highly recommend it to anyone
1,After being with Audi Mercedes and Infiniti for the last 16 years the SRX is a great find We picked up a slightly used SRX4 with just under 1600 miles for  dollar11K under list We also opted for the Cadillac certification so we have 5 years of  dollar0 decuctible bumpertobumper warranty on it I have already brought it in to address a couple of items like the sunroof being slowstuck and the clock being noisy sunroof motor and clock replaced wo questions The interior is just about as luxurious as the germans my 12 year old likes curling up in the 3rd row after tiring sports and the V8 performs If it only got 25 mpg it would be perfect
0,The A6 42 is my first German luxury sedan having previously enjoyed both Volvo and Acura sedans The A6 clearly outclasses and outperforms these models as it should for its premium price Overall I am very pleased with this car after 20000 miles It has been mechanically sound is safe and comfortable has classic euro lux sedan good looks and delivers great performance Two things have really impressed me First the quattro AWD  it performs in all weather conditionsI wont have another car without AWD Second fuel economy  it is very good for a powerful V8 I often get 2628 on the highway even when Im pushing the pace The navigation and MMII systems are lackluster
1,This car reminds me of the NY Yankees On paper it just cant be beat On the road and day to day there are some glaring misses Unless this is fixed in the next model year I will not buy again Now my detail A great handler Excellent solid feel of the road Beautful look and touch Quiet and smooth ride Now the problem 1 Terrible heat and air control for back seats 2 No button to open the hatch you have to use the remote and that takes practice 3 with the rear ent system you only get 1 cddvd Just one whats the deal with that 43rd row electric seat is a death march and not simple either Nothing like waiting 3 minutes in the rain for a seat
0,This is my 2nd certified used Audi A6 the 1st was an Avant that I kept until 185000 miles and it still drove like new This 2007 certified used Audi had 27000 miles when I bought it and I havent had a single problem All the power I can use and all I do is think about passing and the next thing I know Im past in absolute silence and total control The brakes are amazing but rather touchy and take some getting used to I average 27 mpg and 32 on the highway doing 7075 Nav is fast accurate and easy Bose radio rocks steering and handling great My speedometer is 3 mph fast and the front cupholders arent great  otherwise nothing compares for this 62 220 pounder
1,I love this car with a few minor exceptions With the sport package the 20 inch wheels and all black outside there are not very many better looking SUVs on the road With the V8 its just plain fast But I am only getting 135 MPG less than in the Escalade I traded in And the Escalade took regular gas Seats could be a bit more comfortable but not bad
0,My car is actually the Audi A6 20 TSI and it has what it takes to make it big among its German stablemates The design flair is obvious keep it conservative but let it age with style The build quality has improved from my 2000 Audi A6 with the feel of this car leaning more towards the A8 than it does to the A4 The handling is still nimble and oh so much fun in Sshift especially when taking off at the lights The Jekyll and Hyde personality shift is scary The sound system is pure pleasure and adds to the ambience of the car that is until things start going wrong
1,The V8 engine works well on flat straight roads With the mountain driving I do the 6 speed is geared too high and it continously losses powers and shifts even in the S mode In a 25 mile stretch of mountain driving the engine shifted 40 times in regular drive and 33 times in the s mode Very dissappointed in the performance of this car The back up warning is useless the is only a audio warning when you are within 12 to 18 inches of an object and only if your reverse speed is 3 to 5 mph Otherwise you are required to look about the back window for lights to determine if there is something behind you
0,I researched all german and japanese sedans in the  dollar40000 to  dollar60000 range and Audi was one of the last I drove I have been driving BMWs since the late 70s owning the 3 and 5 series Audis A6 reliability got better reviews the last few years so I checked it out Its very nimble powerful and just plain fun to drive plus its stylish Being a female color is important and I love the amaretto interior Bose sound system cranks too
1,This is my first Cadillac I always thought of it as an older persons vehicle I have one child who plays hockey and so I felt the SRX was a great size for room and comfort on road trips I am only getting 15 miles to the gallon with a V6 but so far that is the only disappointing feature
0,Ive driven Acuras for 15 years Vigor TL and loved them My new 2007 A6 42 is my first German car and I love it I wanted a 4WD vehicle with large engine and room to fit my bike I started looking at the BMW X5 Acura RL and MDX and the Lexus RX I liked the X5 a lot but really preferred a sedan When I discovered the A6 had 350 hp beautiful interior and an enormous trunk I was in My test drive sealed the deal Ive had the car for 6 weeks and 1400 mi and am loving every minute Its fun to drive with tons of power and lots of class Im sure Ill feel some pain in the wallet for service but Audis service contract eases that a bit A big thumbsup for Audi
1,This is my 3rd or 4th Cadillac lost count but it is surely my last one This little STS has had one annoying problem after anotherand NO MILES ON IT This evening it has shut down completely and doesnt recognize fobs wont open the trunk or move out of PARK Road Side Assistance sent a tow truck out to carry the car back to the dealer but the tow driver couldnt budge the car out of PARK Thankfully we are home and have a second vehicle Toyota so we arent stranded Now if this was happening at a mall or anywhere on the road this incident would be more than infuriating I would not advise anyone to buy a Cadillac
0,I have had this car for 3 months and 2100 miles city and highway driving It is easy to maneuver solid in good and bad weather very comfortable and very stylish The MMI has become second nature and is really a lot of fun The car has computer power that exceeds many desktops
1,I leased this car and within the first year the car was in the shop for over 30 days It was first a recall then rattles in the trunk that took three tries to fix then a blown speaker then Homelink failures Unbelievable I was never offered anything for my troubles by the dealer or GM Bottom line I traded for a 2008 335i BMW sedan and could not be happier BMW offers so much more for the money Imagine that a BMW more affordable and a better value than a Cadillac The original list on the Caddy was  dollar65000 and it wholesaled after I traded it in for  dollar25000 and only after 13 months
0,Excellent design inside and out understated class At home at the market or country club Fit and finish is incredible The 18 wheels look the best and are surprisingly smooth on the road Would encourage wheel insurance though as theyre easy to nick and scuff Interior screams luxury  well appointed and roomy MMI control is much easier to learn than critics sayUpgraded Bose audio is concert hall quality with the surround sound selection Bluetooth works like a dream Adaptive headlights are very bright Good acceleration and braking Quattro AWD gives excellent handling Tight turning radius for a big car Trunk is deep and the back seats fold down  easily holding golf bags
1,I leased this car almost a year ago because I could get a great lease deal and liked the styling The engine and transmission are the best features on this car It rides extremely well and has lots of power The problem is in the details The Bluetooth is a joke Our BMW works light years better The navigation system interface was poorly designed It is confusing much harder to use than any other I have tried There has already been one recall plus a loose metal piece that had to replaced in the trunk plus a non working Homelink garage opener plus lack of good steering wheel controls For the same price you could get a BMW that is MUCH better
0,This is a spectacular car its handling is excellent and it grips the road like no other car It is the nicest design interior and exterior in its class Very smooth on the road for the front seats and has been a very reliable car so far I drive a lot it has 16000 miles in less then a year and so far it has not gone for service except for the regular maintenance Great AWD as well drives in the snow beautifully doesnt slip or slide Great job Audi
1,After some very expensive minor repairs and service to our Mercedes E320 My wife and I started researching alternatives We have owned mostly German and Honda cars for many years Except for my jewel like 94 Vett She thought the CTS was too edgy but was totally taken by the STS I was a little skeptical until we took it for a test drive It was really impressive and comfortable The first 1000 mile trip yielded 25 mpg on regular gas Some of the controls are a little unfriendly but well worth the time to master Last night I started the STS from inside a restaurant which turned on the heater   and seat heaters during a snowstorm The warrenty and OnStar are great
0,Excellent car Have had several Audis This is the best even though the others were excellent
1,Purchased a 2007 Avalanche last weekend Traded in my Yukon Denali I have always liked the concept of the Avalanche just could not stand the body cladding I love the 2007 style inside and out Much needed improvement for Chevy I have the LT version with most of the LTZ upgrades 20 inch wheels sunroof rain sensing wipers locking differential etc We will see how the V4 does with the mileage So far on my first tank I am averaging around 12mpg in city
0,This is a very impressive car Love the power in sport mode Build quality is awesome Traded a 2006 A3 20 with DSG I miss the lightning quick paddles and DSG would be a great addition to this vehicle The trunk is huge I have not tested this but I am guessing that I could fit 4 golf bags in it Cant wait to burn up the miles
1,I love My 07 Avalanche Great truck Rides like a Cadillac hauls and tows like a truck Great camping vehicle Great to have lockable bed My only complaint is rear seats are not comfortable on back for a long car trip Been back to the dealer for replacing interior door handle and 2 computer updates Gets much better gas mileage on reg gas vs e85 Dont recommend e85 Runs sluggish and get 1112 mpg vs 1723
0,Since purchase the car presented steering and eletrical problems Audi USA claims the vehicle is operating to specs It drifts left and right Several alignments and hundreds of dollars later I just got used to the way it behaves Electrical problems include warning lights that will not go off Stereo not working MMI malfunction Undercarriage plastic protection ripped off with RAIN WATER Plastic parts wear off too fast The AWD feature is very nice and helps with the handling The interior is very nice Hopefully Audi will master their product eventually I will not be a repeat buyer though Front bumper comes off when parking
1,I purchased this vehicle needing a truck and also an SUV to haul the family around in I havent been disappointed It is extremely comfortable and the design is sharp inside and out The locking truck bed is nice to keep luggage and equipment in when you have passengers up front Im also an XM guy so having it standard on GM vehicles was a big selling point Developed a couple of rattles after about a month  the dealership really wasnt interested in helping to fix them so I eventually found and fixed myself
0,This car does everything well The technology integrated into the vehicle and build quality are superb
1,I have a little over 3000 miles on my LTZ and am really enjoying it It is one of the most comfortable rides I have owned over the years Visibility is excellent although changing lanes on the highway and parking do take a little getting used to with this big beast Definitely splurge on the rear back up camera as I cant imagine parking without it Fit and finish in the LTZ is great and so far in almost 3 months we have not needed to return to the dealership for anything
0,This car is soooo awesome It drives like a dream The luxury amenities are truly luxurious The nav is awesome The capability of calling friends by voice command and bluetooth technology will allow me to never get a ticket It is so beautiful both on the inside and the outside I am having so much fun figuring out how to use the console to its fullest potential
